,state,latitude,longitude,crime_index
Gold Bar,wa,-121.6932029,47.8540432,1.0578059071729957
Goldendale,wa,-120.821731,45.8206794,1.1017673888255417
Grand Coulee,wa,-119.0033548,47.9415408,1.0909090909090908
Grandview,wa,-97.1785429,32.2666506,1.0427587440737096
Ilwaco,wa,-124.043664,46.309036,1.065149948293692
Issaquah,wa,-122.0432974,47.5348778,1.0583011488032275
Kalama,wa,2.4141907,49.3780921,1.0430224150397687
Kelso,wa,-122.9052993,46.1421249,1.073579407479359
Kenmore,wa,-122.2440148,47.7573202,1.0245411865130174
Kennewick,wa,-119.1199192,46.2087066,1.0659910552859453
Kent,wa,0.7210361813401444,51.20707485,1.0873491446760761
La Center,wa,-88.9736762,37.0767199,1.0457280385078218
Lacey,wa,-122.8072257,47.0263876,1.0606762389995368
Lake Forest Park,wa,-122.2809623,47.7567679,1.03345507669832
Lake Stevens,wa,-122.0660914,48.0197794,1.021096798802852
Lakewood,wa,-105.08420400222404,39.624608499999994,1.0916672138682777
Liberty Lake,wa,-117.1048656,47.6681145,1.0372181472425972
Long Beach,wa,-118.191604,33.7690164,1.066620402498265
Longview,wa,-94.74049,32.5007031,1.0647562823258974
Lynden,wa,-122.4569315,48.9466041,1.0410822969039428
Lynnwood,wa,-122.3053932,47.8278656,1.1031482482559787
Maple Valley,wa,-122.0437127,47.3664231,1.0261324670637069
Marysville,wa,-122.1768209,48.0517429,1.0446251459602425
Medina,wa,-99.1126826,29.2836281,1.0527419838178005
Mercer Island,wa,-122.22014226861951,47.5602073,1.0314298697364435
Mill Creek,wa,-122.2210628,47.8577455,1.0321161048689138
Milton,wa,-87.0396881,30.6324149,1.0666984846677008
Monroe,wa,-90.1792484,38.2722313,1.0667855323484463
Montesano,wa,-123.6026629,46.9812063,1.0384329283411853
Mountlake Terrace,wa,-122.3066395,47.7909667,1.0500531988712587
Mount Vernon,wa,-88.9031201,38.3172715,1.0681479847824888
Moxee,wa,-120.383116,46.5537388,1.0293905083112502
Mukilteo,wa,-122.3036992,47.9474034,1.0380575009214892
Newcastle,wa,-1.6131572,54.9738474,1.0410320432792344
Newport,wa,-71.3137707,41.4899827,1.0802411873840445
Normandy Park,wa,-122.339601,47.4351528,1.0495596357665322
North Bend,wa,-121.7851542,47.4959464,1.0672682526661197
Oak Harbor,wa,-122.6432245,48.2931559,1.017576632419122
Oakville,wa,-79.666672,43.447436,1.155072463768116
Olympia,wa,21.63053756728882,37.638189999999994,1.0809218181135758
Orting,wa,-122.2042824,47.0978795,1.042878664966972
Othello,wa,-119.1752913,46.8259742,1.0468526466380543
Pacific,wa,-122.2485492,47.2640129,1.0502946416335481
Port Angeles,wa,-123.4307413,48.118146,1.0873459692185876
Port Orchard,wa,-122.6384056,47.5315625,1.0821983110868973
Port Townsend,wa,-122.769544,48.1179702,1.0535787321063395
Poulsbo,wa,-122.63928,47.7391366,1.059261251568944
Prosser,wa,-119.76916,46.2067583,1.0560425798371949
Pullman,wa,-117.173895,46.7304268,1.021020673702472
Puyallup,wa,-122.29214,47.1849009,1.1118351407937144
Quincy,wa,-71.0037374,42.2509914,1.051523128995863
Raymond,wa,2.6854848,46.9707059,1.0577956989247312
Redmond,wa,-122.1238767,47.6694141,1.0566466669544323
Renton,wa,-122.2034496,47.4799078,1.088195491628968
Richland,wa,-88.0949352,38.7060457,1.0462966127764295
Ridgefield,wa,-73.4981792,41.2814842,1.0301507537688441
Ritzville,wa,-118.380847,47.1268749,1.1331306990881458
Roy,wa,-112.0261903,41.1617999,1.1473429951690821
Royal City,wa,67.33275055275206,24.854842599999998,1.0674107142857143
Ruston,wa,-92.637927,32.5232053,1.2175438596491228
Sammamish,wa,-122.0423067,47.6088445,1.014411852738701
SeaTac,wa,-122.283084,47.4449086,1.0869197169268277
Seattle,wa,-122.3300624,47.6038321,1.1018913037215892
Sedro Woolley,wa,-122.23494,48.5049158,1.0467826657912016
Selah,wa,-120.530272,46.6540065,1.0467324290998767
Sequim,wa,-123.1096706,48.0849312,1.1023818923542572
Shelton,wa,-73.0931641,41.3164856,1.1328604294478528
Shoreline,wa,-122.3437497,47.7564667,1.0439737136465324
Skykomish,wa,-121.3605684,47.7092722,1.528888888888889
Snoqualmie,wa,-121.8270932,47.5289527,1.0330677571740816
Soap Lake,wa,-119.490591,47.389307,1.1506509609423434
South Bend,wa,-86.2500066,41.6833813,1.0714285714285714
Spokane,wa,-117.4235106,47.6571934,1.1329208100457284
Spokane Valley,wa,-117.2613936,47.6571104,1.095818107998376
Stanwood,wa,-91.1503244,41.8927277,1.061800818553888
Steilacoom,wa,-122.596287,47.1703692,1.0473299081426124
Sultan,wa,-121.814731,47.862282,1.054120774781618
Sumas,wa,-122.26908059331527,48.9950874,1.092871157619359
Sumner,wa,-97.4792142,37.2435967,1.1074975657254138
Sunnyside,wa,-53.9209544,47.8595825,1.0744699804026367
Tacoma,wa,-122.4398746,47.2495798,1.1223142007774982
Tenino,wa,-122.8502933,46.8567408,1.0993059263214096
Toledo,wa,-4.0239568,39.8560679,1.2
Toppenish,wa,-120.308938,46.3775015,1.1487733513391853
Tukwila,wa,-122.2559156,47.4627356,1.3497724937619258
Tumwater,wa,-122.910368,47.0080655,1.0651715148756569
Twisp,wa,-120.122303,48.3634784,1.1607883817427387
Union Gap,wa,-120.475063,46.5573492,1.2148653034728985
University Place,wa,-122.5520678,47.2368034,1.0408684171923133
Vancouver,wa,-123.113952,49.2608724,1.075369932012495
Walla Walla,wa,-118.3393456,46.0667277,1.0748630738039762
Washougal,wa,-122.3479921,45.5819594,1.040294388224471
Wenatchee,wa,-120.3103494,47.4234599,1.0446208674992032
Westport,wa,-73.3578955,41.1414855,1.135576923076923
West Richland,wa,-119.3473121,46.3003915,1.024701818418823
White Salmon,wa,-121.4864619,45.7276194,1.0677966101694916
Winlock,wa,-122.9388355,46.4924025,1.1228448275862069
Winthrop,wa,-70.982827,42.3750976,1.350109409190372
Woodinville,wa,-122.1588902,47.7545827,1.0541016222834405
Woodland,wa,-121.7733285,38.6786109,1.0895037872932447
Yakima,wa,-120.510842,46.601557,1.0684733667487893
Yarrow Point,wa,-122.2173461,47.64621,1.1406518010291595
Yelm,wa,-122.60639,46.9413877,1.1026588645929576
