,state,latitude,longitude,crime_index
Hartford,ct,-72.6908547,41.764582,1.073868051863062
Ledyard,ct,-94.1621842,43.4216242,1.0131990747040414
Madison,ct,-89.3837613,43.074761,1.0092331508818488
Manchester,ct,-2.2451148,53.4794892,1.0518826999826478
Meriden,ct,-72.8070435,41.5381535,1.0404021691535585
Middlebury,ct,-73.16330105415423,44.007273600000005,1.0220645161290323
Middletown,ct,-72.6509061,41.5623178,1.0291973979070121
Milford,ct,-73.0570603,41.2222218,1.039272833254399
Monroe,ct,-90.1792484,38.2722313,1.0111476420425356
Naugatuck,ct,-73.0509432,41.4860186,1.031652463638111
New Britain,ct,151.55696765353173,-5.2245897,1.0421953174668988
New Canaan,ct,-73.4948446,41.146763,1.012384053680679
New Haven,ct,-72.9250518,41.3082138,1.0944564501049856
Newington,ct,-70.834351,43.100482,1.0461410512308715
New London,ct,-72.0997804,41.3556187,1.0421507298182902
New Milford,ct,-89.05669931594156,42.1798043,1.0164710266443078
Newtown,ct,-3.314371,52.5135785,1.006368051807879
North Branford,ct,-72.7673198,41.3275971,1.0187584058894317
North Haven,ct,-72.31382927939268,41.021946,1.0337111919465358
Norwalk,ct,-73.4078968,41.1175966,1.0326140429338104
Norwich,ct,1.29227,52.628606,1.0365208910789447
Old Saybrook,ct,-72.3761956,41.2917652,1.0195650014897208
Orange,ct,-117.8704931,33.7500378,1.0576426727846286
Plainfield,ct,-88.2054345,41.6086711,1.0110267414988445
Plainville,ct,2.4515315,49.6145456,1.0465644520159
Plymouth,ct,-4.1425658,50.3712659,1.0244534692819494
Portland,ct,-122.6741949,45.5202471,1.0155155694429479
Putnam,ct,-89.2676414,41.2025915,1.0259227650949434
Redding,ct,-122.391675,40.5863563,1.0149122807017543
Ridgefield,ct,-73.4981792,41.2814842,1.0083433133732536
Rocky Hill,ct,-72.6392587,41.6648216,1.0253477894945295
Seymour,ct,-99.2603073,33.5942438,1.0177521963041503
Shelton,ct,-73.0931641,41.3164856,1.0174146825877395
Simsbury,ct,-72.8012211,41.8759152,1.0145019667050736
Southington,ct,-72.8782941,41.6005435,1.027457503531878
South Windsor,ct,-72.5717551,41.8489872,1.0291604398973062
Stamford,ct,-73.5387341,41.0534302,1.03217833147125
Stonington,ct,-71.9059042,41.3359327,1.0227235750311838
Stratford,ct,-1.7063668,52.1927885,1.0372064419418072
Suffield,ct,-72.6506604,41.9816944,1.013151207115629
Thomaston,ct,-73.7137421,40.7862124,1.0263262863980853
Torrington,ct,-73.1212214,41.8006523,1.0262863534675615
Trumbull,ct,-73.2006687,41.2428742,1.0481661634798167
Vernon,ct,1.4886571,49.0917814,1.0246606180503446
Wallingford,ct,-1.1252158,51.5982316,1.0156330836538678
Waterbury,ct,-73.0438362,41.5538091,1.067404370570994
Waterford,ct,-7.1119081,52.2609997,1.0251966829683181
Watertown,ct,-71.1828321,42.3709299,1.0313457787684592
West Hartford,ct,-72.7420399,41.7620447,1.0471888667992049
West Haven,ct,-72.9470471,41.2706527,1.0444939226922656
Weston,ct,-2.9778916,51.3471927,1.0111176126389703
Westport,ct,-73.3578955,41.1414855,1.0169066779613158
Wethersfield,ct,-72.6525922,41.7142665,1.0321042715982929
Willimantic,ct,-72.217885,41.713125,1.020951302378256
Wilton,ct,-95.001117,47.5034,1.0170291230543955
Winchester,ct,-1.3131692,51.0612766,1.02579121398205
Windsor,ct,-0.6040964041849046,51.483757749999995,1.046139917122262
Windsor Locks,ct,-72.643631,41.9281305,1.0299442896935933
Wolcott,ct,-76.814958,43.220622,1.0298041100829227
Woodbridge,ct,-74.2845911,40.5576045,1.0322250056934639
